code,name,name_en,full_name,full_name_en,code_name,district_code,center
21892,Cát Tường,Cat Tuong,Xã Cát Tường,Cat Tuong Commune,cat_tuong,548,
21895,Cát Tân,Cat Tan,Xã Cát Tân,Cat Tan Commune,cat_tan,548,"14.0224865, 109.2378089"
21898,Cát Tiến,Cat Tien,Thị trấn Cát Tiến,Cat Tien Township,cat_tien,548,"13.9437796, 109.2386071"
21901,Cát Thắng,Cat Thang,Xã Cát Thắng,Cat Thang Commune,cat_thang,548,"14.0867799, 109.2030385"
21904,Cát Chánh,Cat Chanh,Xã Cát Chánh,Cat Chanh Commune,cat_chanh,548,"13.9199724, 109.25249743270747"
21907,Bình Định,Binh Dinh,Phường Bình Định,Binh Dinh Ward,binh_dinh,549,"13.887191, 109.101382"
21910,Đập Đá,Dap Da,Phường Đập Đá,Dap Da Ward,dap_da,549,"13.9185381, 109.0916312"
21913,Nhơn Mỹ,Nhon My,Xã Nhơn Mỹ,Nhon My Commune,nhon_my,549,"13.9112465, 109.0478198"
21916,Nhơn Thành,Nhon Thanh,Phường Nhơn Thành,Nhon Thanh Ward,nhon_thanh,549,"13.8758403, 109.0522357"
21919,Nhơn Hạnh,Nhon Hanh,Xã Nhơn Hạnh,Nhon Hanh Commune,nhon_hanh,549,"13.9201495, 109.1428923"
21922,Nhơn Hậu,Nhon Hau,Xã Nhơn Hậu,Nhon Hau Commune,nhon_hau,549,"13.9068839, 109.0731404"
21925,Nhơn Phong,Nhon Phong,Xã Nhơn Phong,Nhon Phong Commune,nhon_phong,549,"13.9284951, 109.130953"
21928,Nhơn An,Nhon An,Xã Nhơn An,Nhon An Commune,nhon_an,549,"13.8866373, 109.1077973"
21931,Nhơn Phúc,Nhon Phuc,Xã Nhơn Phúc,Nhon Phuc Commune,nhon_phuc,549,"13.8946512, 109.0264887"
21934,Nhơn Hưng,Nhon Hung,Phường Nhơn Hưng,Nhon Hung Ward,nhon_hung,549,"13.8956705, 109.1102614"
21937,Nhơn Khánh,Nhon Khanh,Xã Nhơn Khánh,Nhon Khanh Commune,nhon_khanh,549,"13.8907578, 109.0829978"
21940,Nhơn Lộc,Nhon Loc,Xã Nhơn Lộc,Nhon Loc Commune,nhon_loc,549,"13.8789863, 109.0686007"
21943,Nhơn Hoà,Nhon Hoa,Phường Nhơn Hoà,Nhon Hoa Ward,nhon_hoa,549,"13.9123109, 109.0411663"
21946,Nhơn Tân,Nhon Tan,Xã Nhơn Tân,Nhon Tan Commune,nhon_tan,549,"13.9068056, 109.1254527"
21949,Nhơn Thọ,Nhon Tho,Xã Nhơn Thọ,Nhon Tho Commune,nhon_tho,549,"13.8635565, 109.0656154"
21952,Tuy Phước,Tuy Phuoc,Thị trấn Tuy Phước,Tuy Phuoc Township,tuy_phuoc,550,"13.8270841, 109.1678394"
21955,Diêu Trì,Dieu Tri,Thị trấn Diêu Trì,Dieu Tri Township,dieu_tri,550,"13.8071597, 109.1437149"
21958,Phước Thắng,Phuoc Thang,Xã Phước Thắng,Phuoc Thang Commune,phuoc_thang,550,
21961,Phước Hưng,Phuoc Hung,Xã Phước Hưng,Phuoc Hung Commune,phuoc_hung,550,"13.8948148, 109.1203355"
21964,Phước Quang,Phuoc Quang,Xã Phước Quang,Phuoc Quang Commune,phuoc_quang,550,"13.852506, 109.14426131336177"
21967,Phước Hòa,Phuoc Hoa,Xã Phước Hòa,Phuoc Hoa Commune,phuoc_hoa,550,
21970,Phước Sơn,Phuoc Son,Xã Phước Sơn,Phuoc Son Commune,phuoc_son,550,
21973,Phước Hiệp,Phuoc Hiep,Xã Phước Hiệp,Phuoc Hiep Commune,phuoc_hiep,550,
21976,Phước Lộc,Phuoc Loc,Xã Phước Lộc,Phuoc Loc Commune,phuoc_loc,550,"13.8512445, 109.14463531212422"
21979,Phước Nghĩa,Phuoc Nghia,Xã Phước Nghĩa,Phuoc Nghia Commune,phuoc_nghia,550,"13.852506, 109.14426131336177"
21982,Phước Thuận,Phuoc Thuan,Xã Phước Thuận,Phuoc Thuan Commune,phuoc_thuan,550,
21985,Phước An,Phuoc An,Xã Phước An,Phuoc An Commune,phuoc_an,550,"13.81290475, 109.11972029923885"
21988,Phước Thành,Phuoc Thanh,Xã Phước Thành,Phuoc Thanh Commune,phuoc_thanh,550,"13.8403031, 109.14231719862028"
21991,Phước Mỹ,Phuoc My,Xã Phước Mỹ,Phuoc My Commune,phuoc_my,540,"13.7292906, 109.1302631"
21994,Vân Canh,Van Canh,Thị trấn Vân Canh,Van Canh Township,van_canh,551,"13.6212335, 108.9970771"
21997,Canh Liên,Canh Lien,Xã Canh Liên,Canh Lien Commune,canh_lien,551,
22000,Canh Hiệp,Canh Hiep,Xã Canh Hiệp,Canh Hiep Commune,canh_hiep,551,
22003,Canh Vinh,Canh Vinh,Xã Canh Vinh,Canh Vinh Commune,canh_vinh,551,"13.7335121, 109.0749332"
22006,Canh Hiển,Canh Hien,Xã Canh Hiển,Canh Hien Commune,canh_hien,551,
22009,Canh Thuận,Canh Thuan,Xã Canh Thuận,Canh Thuan Commune,canh_thuan,551,
22012,Canh Hòa,Canh Hoa,Xã Canh Hòa,Canh Hoa Commune,canh_hoa,551,
22015,1,1,Phường 1,Ward 1,1,555,"13.0877226, 109.2993584"
22018,8,8,Phường 8,Ward 8,8,555,"13.0877226, 109.2993584"
22021,2,2,Phường 2,Ward 2,2,555,"13.0877226, 109.2993584"
22024,9,9,Phường 9,Ward 9,9,555,"13.0877226, 109.2993584"
22027,3,3,Phường 3,Ward 3,3,555,"13.0877226, 109.2993584"
22030,4,4,Phường 4,Ward 4,4,555,"13.0877226, 109.2993584"
22033,5,5,Phường 5,Ward 5,5,555,"13.09948065, 109.31225296245202"
22036,7,7,Phường 7,Ward 7,7,555,"13.0877226, 109.2993584"
22039,6,6,Phường 6,Ward 6,6,555,"13.0877226, 109.2993584"
22040,Phú Thạnh,Phu Thanh,Phường Phú Thạnh,Phu Thanh Ward,phu_thanh,555,"13.0577387, 109.3152204"
22041,Phú Đông,Phu Dong,Phường Phú Đông,Phu Dong Ward,phu_dong,555,"13.10054635, 109.31682613467098"
22042,Hòa Kiến,Hoa Kien,Xã Hòa Kiến,Hoa Kien Commune,hoa_kien,555,"13.0881891, 109.2972813"
22045,Bình Kiến,Binh Kien,Xã Bình Kiến,Binh Kien Commune,binh_kien,555,
22048,Bình Ngọc,Binh Ngoc,Xã Bình Ngọc,Binh Ngoc Commune,binh_ngoc,555,
22051,Xuân Phú,Xuan Phu,Phường Xuân Phú,Xuan Phu Ward,xuan_phu,557,"13.6417133, 109.2232388"
22052,Xuân Lâm,Xuan Lam,Xã Xuân Lâm,Xuan Lam Commune,xuan_lam,557,
22053,Xuân Thành,Xuan Thanh,Phường Xuân Thành,Xuan Thanh Ward,xuan_thanh,557,"13.5833856, 109.19753459963144"
22054,Xuân Hải,Xuan Hai,Xã Xuân Hải,Xuan Hai Commune,xuan_hai,557,"13.6417133, 109.2232388"
22057,Xuân Lộc,Xuan Loc,Xã Xuân Lộc,Xuan Loc Commune,xuan_loc,557,"13.5833856, 109.19753459963144"
22060,Xuân Bình,Xuan Binh,Xã Xuân Bình,Xuan Binh Commune,xuan_binh,557,"13.55211275, 109.18628007322036"
22066,Xuân Cảnh,Xuan Canh,Xã Xuân Cảnh,Xuan Canh Commune,xuan_canh,557,
22069,Xuân Thịnh,Xuan Thinh,Xã Xuân Thịnh,Xuan Thinh Commune,xuan_thinh,557,
22072,Xuân Phương,Xuan Phuong,Xã Xuân Phương,Xuan Phuong Commune,xuan_phuong,557,
22073,Xuân Yên,Xuan Yen,Phường Xuân Yên,Xuan Yen Ward,xuan_yen,557,"13.6417133, 109.2232388"
22075,Xuân Thọ 1,Xuan Tho 1,Xã Xuân Thọ 1,Xuan Tho 1 Commune,xuan_tho_1,557,
22076,Xuân Đài,Xuan Dai,Phường Xuân Đài,Xuan Dai Ward,xuan_dai,557,"13.42493665, 109.24634535100785"
22078,Xuân Thọ 2,Xuan Tho 2,Xã Xuân Thọ 2,Xuan Tho 2 Commune,xuan_tho_2,557,
22081,La Hai,La Hai,Thị trấn La Hai,La Hai Township,la_hai,558,"13.3815121, 109.1059103"
22084,Đa Lộc,Da Loc,Xã Đa Lộc,Da Loc Commune,da_loc,558,"13.5363133, 109.0624564"
22087,Phú Mỡ,Phu Mo,Xã Phú Mỡ,Phu Mo Commune,phu_mo,558,"20.94981825, 105.74845441682513"
22090,Xuân Lãnh,Xuan Lanh,Xã Xuân Lãnh,Xuan Lanh Commune,xuan_lanh,558,
22093,Xuân Long,Xuan Long,Xã Xuân Long,Xuan Long Commune,xuan_long,558,"21.0405121, 105.8506669"
22096,Xuân Quang 1,Xuan Quang 1,Xã Xuân Quang 1,Xuan Quang 1 Commune,xuan_quang_1,558,
22099,Xuân Sơn Bắc,Xuan Son Bac,Xã Xuân Sơn Bắc,Xuan Son Bac Commune,xuan_son_bac,558,"21.117137800000002, 105.96704140852657"
22102,Xuân Quang 2,Xuan Quang 2,Xã Xuân Quang 2,Xuan Quang 2 Commune,xuan_quang_2,558,
22105,Xuân Sơn Nam,Xuan Son Nam,Xã Xuân Sơn Nam,Xuan Son Nam Commune,xuan_son_nam,558,"13.3427418, 109.151495"
22108,Xuân Quang 3,Xuan Quang 3,Xã Xuân Quang 3,Xuan Quang 3 Commune,xuan_quang_3,558,
22111,Xuân Phước,Xuan Phuoc,Xã Xuân Phước,Xuan Phuoc Commune,xuan_phuoc,558,
22114,Chí Thạnh,Chi Thanh,Thị trấn Chí Thạnh,Chi Thanh Township,chi_thanh,559,"13.3063572, 109.2153649"
22117,An Dân,An Dan,Xã An Dân,An Dan Commune,an_dan,559,"13.33734515, 109.21315225691012"
22120,An Ninh Tây,An Ninh Tay,Xã An Ninh Tây,An Ninh Tay Commune,an_ninh_tay,559,"13.3538077, 109.24480424532678"
22123,An Ninh Đông,An Ninh Dong,Xã An Ninh Đông,An Ninh Dong Commune,an_ninh_dong,559,
22126,An Thạch,An Thach,Xã An Thạch,An Thach Commune,an_thach,559,"13.3098975, 109.22496267670815"
22129,An Định,An Dinh,Xã An Định,An Dinh Commune,an_dinh,559,"13.31606, 109.18383022483569"
22132,An Nghiệp,An Nghiep,Xã An Nghiệp,An Nghiep Commune,an_nghiep,559,"13.129778, 109.2855923"
22138,An Cư,An Cu,Xã An Cư,An Cu Commune,an_cu,559,"13.099015, 109.3154655"
22141,An Xuân,An Xuan,Xã An Xuân,An Xuan Commune,an_xuan,559,"13.3244022, 109.2753359"
22144,An Lĩnh,An Linh,Xã An Lĩnh,An Linh Commune,an_linh,559,"13.0582087, 109.3109336"
22147,An Hòa Hải,An Hoa Hai,Xã An Hòa Hải,An Hoa Hai Commune,an_hoa_hai,559,
22150,An Hiệp,An Hiep,Xã An Hiệp,An Hiep Commune,an_hiep,559,
22153,An Mỹ,An My,Xã An Mỹ,An My Commune,an_my,559,"13.3538077, 109.24480424532678"
22156,An Chấn,An Chan,Xã An Chấn,An Chan Commune,an_chan,559,
22159,An Thọ,An Tho,Xã An Thọ,An Tho Commune,an_tho,559,"13.1370549, 109.2139919"
22162,An Phú,An Phu,Xã An Phú,An Phu Commune,an_phu,555,"13.0857623, 109.3051221"
22165,Củng Sơn,Cung Son,Thị trấn Củng Sơn,Cung Son Township,cung_son,560,"13.0396912, 108.971597"
22168,Phước Tân,Phuoc Tan,Xã Phước Tân,Phuoc Tan Commune,phuoc_tan,560,
22171,Sơn Hội,Son Hoi,Xã Sơn Hội,Son Hoi Commune,son_hoi,560,
22174,Sơn Định,Son Dinh,Xã Sơn Định,Son Dinh Commune,son_dinh,560,
22177,Sơn Long,Son Long,Xã Sơn Long,Son Long Commune,son_long,560,"21.2172481, 105.35663922409825"
22180,Cà Lúi,Ca Lui,Xã Cà Lúi,Ca Lui Commune,ca_lui,560,"13.1589319, 108.8153319"
22183,Sơn Phước,Son Phuoc,Xã Sơn Phước,Son Phuoc Commune,son_phuoc,560,
22186,Sơn Xuân,Son Xuan,Xã Sơn Xuân,Son Xuan Commune,son_xuan,560,
22189,Sơn Nguyên,Son Nguyen,Xã Sơn Nguyên,Son Nguyen Commune,son_nguyen,560,
22192,Eachà Rang,Eacha Rang,Xã Eachà Rang,Eacha Rang Commune,eacha_rang,560,
22195,Krông Pa,Krong Pa,Xã Krông Pa,Krong Pa Commune,krong_pa,560,
22198,Suối Bạc,Suoi Bac,Xã Suối Bạc,Suoi Bac Commune,suoi_bac,560,
22201,Sơn Hà,Son Ha,Xã Sơn Hà,Son Ha Commune,son_ha,560,"21.2172481, 105.35663922409825"
22204,Suối Trai,Suoi Trai,Xã Suối Trai,Suoi Trai Commune,suoi_trai,560,
22207,Hai Riêng,Hai Rieng,Thị trấn Hai Riêng,Hai Rieng Township,hai_rieng,561,"12.9809789, 108.900195"
22210,Ea Lâm,Ea Lam,Xã Ea Lâm,Ea Lam Commune,ea_lam,561,
22213,Đức Bình Tây,Duc Binh Tay,Xã Đức Bình Tây,Duc Binh Tay Commune,duc_binh_tay,561,
22216,Ea Bá,Ea Ba,Xã Ea Bá,Ea Ba Commune,ea_ba,561,"13.028349, 108.839557"
22219,Sơn Giang,Son Giang,Xã Sơn Giang,Son Giang Commune,son_giang,561,
22222,Đức Bình Đông,Duc Binh Dong,Xã Đức Bình Đông,Duc Binh Dong Commune,duc_binh_dong,561,
22225,EaBar,EaBar,Xã EaBar,EaBar Commune,eabar,561,
22228,EaBia,EaBia,Xã EaBia,EaBia Commune,eabia,561,
22231,EaTrol,EaTrol,Xã EaTrol,EaTrol Commune,eatrol,561,
22234,Sông Hinh,Song Hinh,Xã Sông Hinh,Song Hinh Commune,song_hinh,561,"12.8070538, 108.9406008"
22237,Ealy,Ealy,Xã Ealy,Ealy Commune,ealy,561,
22240,Phú Lâm,Phu Lam,Phường Phú Lâm,Phu Lam Ward,phu_lam,555,"13.0577387, 109.3152204"
22243,Hòa Thành,Hoa Thanh,Xã Hòa Thành,Hoa Thanh Commune,hoa_thanh,564,"13.04798705, 109.33679655153662"
22246,Hòa Hiệp Bắc,Hoa Hiep Bac,Phường Hòa Hiệp Bắc,Hoa Hiep Bac Ward,hoa_hiep_bac,564,
22249,Sơn Thành Tây,Son Thanh Tay,Xã Sơn Thành Tây,Son Thanh Tay Commune,son_thanh_tay,562,
22250,Sơn Thành Đông,Son Thanh Dong,Xã Sơn Thành Đông,Son Thanh Dong Commune,son_thanh_dong,562,
22252,Hòa Bình 1,Hoa Binh 1,Xã Hòa Bình 1,Hoa Binh 1 Commune,hoa_binh_1,562,
22255,Phú Thứ,Phu Thu,Thị trấn Phú Thứ,Phu Thu Township,phu_thu,562,"12.9993929, 109.2395594"
22258,Hoà Vinh,Hoa Vinh,Phường Hoà Vinh,Hoa Vinh Ward,hoa_vinh,564,"11.3029008, 106.7527144"
22261,Hoà Hiệp Trung,Hoa Hiep Trung,Phường Hoà Hiệp Trung,Hoa Hiep Trung Ward,hoa_hiep_trung,564,
22264,Hòa Phong,Hoa Phong,Xã Hòa Phong,Hoa Phong Commune,hoa_phong,562,"12.9910217, 109.2069742"
22267,Hòa Tân Đông,Hoa Tan Dong,Xã Hòa Tân Đông,Hoa Tan Dong Commune,hoa_tan_dong,564,"11.2421249, 106.7513627"
22270,Hòa Phú,Hoa Phu,Xã Hòa Phú,Hoa Phu Commune,hoa_phu,562,"12.9910217, 109.2069742"
22273,Hòa Tân Tây,Hoa Tan Tay,Xã Hòa Tân Tây,Hoa Tan Tay Commune,hoa_tan_tay,562,
22276,Hòa Đồng,Hoa Dong,Xã Hòa Đồng,Hoa Dong Commune,hoa_dong,562,
22279,Hòa Xuân Tây,Hoa Xuan Tay,Phường Hòa Xuân Tây,Hoa Xuan Tay Ward,hoa_xuan_tay,564,"12.970395700000001, 109.34334887751373"
22282,Hòa Hiệp Nam,Hoa Hiep Nam,Phường Hòa Hiệp Nam,Hoa Hiep Nam Ward,hoa_hiep_nam,564,
22285,Hòa Mỹ Đông,Hoa My Dong,Xã Hòa Mỹ Đông,Hoa My Dong Commune,hoa_my_dong,562,
22288,Hòa Mỹ Tây,Hoa My Tay,Xã Hòa Mỹ Tây,Hoa My Tay Commune,hoa_my_tay,562,"13.002832, 109.2518625"
22291,Hòa Xuân Đông,Hoa Xuan Dong,Xã Hòa Xuân Đông,Hoa Xuan Dong Commune,hoa_xuan_dong,564,"12.970395700000001, 109.34334887751373"
22294,Hòa Thịnh,Hoa Thinh,Xã Hòa Thịnh,Hoa Thinh Commune,hoa_thinh,562,
22297,Hòa Tâm,Hoa Tam,Xã Hòa Tâm,Hoa Tam Commune,hoa_tam,564,
22300,Hòa Xuân Nam,Hoa Xuan Nam,Xã Hòa Xuân Nam,Hoa Xuan Nam Commune,hoa_xuan_nam,564,
22303,Hòa Quang Bắc,Hoa Quang Bac,Xã Hòa Quang Bắc,Hoa Quang Bac Commune,hoa_quang_bac,563,
22306,Hòa Quang Nam,Hoa Quang Nam,Xã Hòa Quang Nam,Hoa Quang Nam Commune,hoa_quang_nam,563,
22309,Hòa Hội,Hoa Hoi,Xã Hòa Hội,Hoa Hoi Commune,hoa_hoi,563,"13.0697749, 109.0997526"
22312,Hòa Trị,Hoa Tri,Xã Hòa Trị,Hoa Tri Commune,hoa_tri,563,"13.0836006, 109.2841812"
22315,Hòa An,Hoa An,Xã Hòa An,Hoa An Commune,hoa_an,563,"13.0233323, 109.2065633"
22318,Hòa Định Đông,Hoa Dinh Dong,Xã Hòa Định Đông,Hoa Dinh Dong Commune,hoa_dinh_dong,563,
22319,Phú Hoà,Phu Hoa,Thị trấn Phú Hoà,Phu Hoa Township,phu_hoa,563,"13.0233323, 109.2065633"
22321,Hòa Định Tây,Hoa Dinh Tay,Xã Hòa Định Tây,Hoa Dinh Tay Commune,hoa_dinh_tay,563,
22324,Hòa Thắng,Hoa Thang,Xã Hòa Thắng,Hoa Thang Commune,hoa_thang,563,"20.8026306, 105.7099707"
22327,Vĩnh Hòa,Vinh Hoa,Phường Vĩnh Hòa,Vinh Hoa Ward,vinh_hoa,568,"12.2977896, 109.2113888"
22330,Vĩnh Hải,Vinh Hai,Phường Vĩnh Hải,Vinh Hai Ward,vinh_hai,568,"12.2858917, 109.1875178"
22333,Vĩnh Phước,Vinh Phuoc,Phường Vĩnh Phước,Vinh Phuoc Ward,vinh_phuoc,568,"12.2721422, 109.1975312"
22336,Ngọc Hiệp,Ngoc Hiep,Phường Ngọc Hiệp,Ngoc Hiep Ward,ngoc_hiep,568,"12.2587746, 109.1829089"
22339,Vĩnh Thọ,Vinh Tho,Phường Vĩnh Thọ,Vinh Tho Ward,vinh_tho,568,"12.2695236, 109.1993247"
22342,Xương Huân,Xuong Huan,Phường Xương Huân,Xuong Huan Ward,xuong_huan,568,"12.2563116, 109.1966499"
22345,Vạn Thắng,Van Thang,Phường Vạn Thắng,Van Thang Ward,van_thang,568,"12.2568404, 109.1861309"
22348,Vạn Thạnh,Van Thanh,Phường Vạn Thạnh,Van Thanh Ward,van_thanh,568,"12.2554074, 109.1917746"
22351,Phương Sài,Phuong Sai,Phường Phương Sài,Phuong Sai Ward,phuong_sai,568,"12.2489675, 109.1877783"
22354,Phương Sơn,Phuong Son,Phường Phương Sơn,Phuong Son Ward,phuong_son,568,"12.2529233, 109.1783845"
22357,Phước Hải,Phuoc Hai,Phường Phước Hải,Phuoc Hai Ward,phuoc_hai,568,"12.2410404, 109.1752488"
22360,Phước Tân,Phuoc Tan,Phường Phước Tân,Phuoc Tan Ward,phuoc_tan,568,"12.2453849, 109.1866587"
22363,Lộc Thọ,Loc Tho,Phường Lộc Thọ,Loc Tho Ward,loc_tho,568,"12.2391966, 109.1957201"
22366,Phước Tiến,Phuoc Tien,Phường Phước Tiến,Phuoc Tien Ward,phuoc_tien,568,"12.2454003, 109.1904966"
22369,Tân Lập,Tan Lap,Phường Tân Lập,Tan Lap Ward,tan_lap,568,"12.2395189, 109.1913145"
22372,Phước Hòa,Phuoc Hoa,Phường Phước Hòa,Phuoc Hoa Ward,phuoc_hoa,568,"12.2365534, 109.1877145"
22375,Vĩnh Nguyên,Vinh Nguyen,Phường Vĩnh Nguyên,Vinh Nguyen Ward,vinh_nguyen,568,"12.2155713, 109.2026176"
22378,Phước Long,Phuoc Long,Phường Phước Long,Phuoc Long Ward,phuoc_long,568,"12.2138452, 109.1897093"
22381,Vĩnh Trường,Vinh Truong,Phường Vĩnh Trường,Vinh Truong Ward,vinh_truong,568,"12.2045064, 109.2014515"
22384,Vĩnh Lương,Vinh Luong,Xã Vĩnh Lương,Vinh Luong Commune,vinh_luong,568,"12.336557, 109.1993751"
22387,Vĩnh Phương,Vinh Phuong,Xã Vĩnh Phương,Vinh Phuong Commune,vinh_phuong,568,"12.2738411, 109.1474922"
22390,Vĩnh Ngọc,Vinh Ngoc,Xã Vĩnh Ngọc,Vinh Ngoc Commune,vinh_ngoc,568,"12.2655691, 109.165875"
22393,Vĩnh Thạnh,Vinh Thanh,Xã Vĩnh Thạnh,Vinh Thanh Commune,vinh_thanh,568,"12.2615518, 109.1518878"
22396,Vĩnh Trung,Vinh Trung,Xã Vĩnh Trung,Vinh Trung Commune,vinh_trung,568,"12.2580798, 109.130403"
22399,Vĩnh Hiệp,Vinh Hiep,Xã Vĩnh Hiệp,Vinh Hiep Commune,vinh_hiep,568,"12.2540887, 109.1605923"
22402,Vĩnh Thái,Vinh Thai,Xã Vĩnh Thái,Vinh Thai Commune,vinh_thai,568,"12.2350611, 109.166486"
22405,Phước Đồng,Phuoc Dong,Xã Phước Đồng,Phuoc Dong Commune,phuoc_dong,568,"12.1896194, 109.1682413"
22408,Cam Nghĩa,Cam Nghia,Phường Cam Nghĩa,Cam Nghia Ward,cam_nghia,569,"11.9881329, 109.1913472"
22411,Cam Phúc Bắc,Cam Phuc Bac,Phường Cam Phúc Bắc,Cam Phuc Bac Ward,cam_phuc_bac,569,"11.9659386, 109.1934315"
22414,Cam Phúc Nam,Cam Phuc Nam,Phường Cam Phúc Nam,Cam Phuc Nam Ward,cam_phuc_nam,569,"11.9428544, 109.1686625"
22417,Cam Lộc,Cam Loc,Phường Cam Lộc,Cam Loc Ward,cam_loc,569,"11.9218584, 109.14076"
22420,Cam Phú,Cam Phu,Phường Cam Phú,Cam Phu Ward,cam_phu,569,"11.9273569, 109.1590806"
22423,Ba Ngòi,Ba Ngoi,Phường Ba Ngòi,Ba Ngoi Ward,ba_ngoi,569,"11.9141756, 109.1272401"
22426,Cam Thuận,Cam Thuan,Phường Cam Thuận,Cam Thuan Ward,cam_thuan,569,"11.9143443, 109.1533299"
22429,Cam Lợi,Cam Loi,Phường Cam Lợi,Cam Loi Ward,cam_loi,569,"11.9134583, 109.1423822"
22432,Cam Linh,Cam Linh,Phường Cam Linh,Cam Linh Ward,cam_linh,569,"11.9072918, 109.1483947"
22435,Cam Tân,Cam Tan,Xã Cam Tân,Cam Tan Commune,cam_tan,570,"12.1014038, 109.1522654"
22438,Cam Hòa,Cam Hoa,Xã Cam Hòa,Cam Hoa Commune,cam_hoa,570,"12.1014038, 109.1522654"
22441,Cam Hải Đông,Cam Hai Dong,Xã Cam Hải Đông,Cam Hai Dong Commune,cam_hai_dong,570,"12.1025605, 109.1917408"
22444,Cam Hải Tây,Cam Hai Tay,Xã Cam Hải Tây,Cam Hai Tay Commune,cam_hai_tay,570,"12.0985639, 109.1529597"
22447,Sơn Tân,Son Tan,Xã Sơn Tân,Son Tan Commune,son_tan,570,
22450,Cam Hiệp Bắc,Cam Hiep Bac,Xã Cam Hiệp Bắc,Cam Hiep Bac Commune,cam_hiep_bac,570,
22453,Cam Đức,Cam Duc,Thị trấn Cam Đức,Cam Duc Township,cam_duc,570,"12.054021, 109.1605852"
22456,Cam Hiệp Nam,Cam Hiep Nam,Xã Cam Hiệp Nam,Cam Hiep Nam Commune,cam_hiep_nam,570,
22459,Cam Phước Tây,Cam Phuoc Tay,Xã Cam Phước Tây,Cam Phuoc Tay Commune,cam_phuoc_tay,570,
22462,Cam Thành Bắc,Cam Thanh Bac,Xã Cam Thành Bắc,Cam Thanh Bac Commune,cam_thanh_bac,570,"12.0465158, 109.1640608"
22465,Cam An Bắc,Cam An Bac,Xã Cam An Bắc,Cam An Bac Commune,cam_an_bac,570,
22468,Cam Thành Nam,Cam Thanh Nam,Xã Cam Thành Nam,Cam Thanh Nam Commune,cam_thanh_nam,569,"11.9894794, 109.1581719"
22471,Cam An Nam,Cam An Nam,Xã Cam An Nam,Cam An Nam Commune,cam_an_nam,570,
22474,Cam Phước Đông,Cam Phuoc Dong,Xã Cam Phước Đông,Cam Phuoc Dong Commune,cam_phuoc_dong,569,"11.9542055, 109.1048128"
22477,Cam Thịnh Tây,Cam Thinh Tay,Xã Cam Thịnh Tây,Cam Thinh Tay Commune,cam_thinh_tay,569,"11.863932, 109.0809369"
22480,Cam Thịnh Đông,Cam Thinh Dong,Xã Cam Thịnh Đông,Cam Thinh Dong Commune,cam_thinh_dong,569,"11.8792029, 109.1105199"
22483,Cam Lập,Cam Lap,Xã Cam Lập,Cam Lap Commune,cam_lap,569,"11.8170615, 109.1425426"
22486,Cam Bình,Cam Binh,Xã Cam Bình,Cam Binh Commune,cam_binh,569,"11.8356182, 109.2393205"
22489,Vạn Giã,Van Gia,Thị trấn Vạn Giã,Van Gia Township,van_gia,571,"12.6996814, 109.2244852"
22492,Đại Lãnh,Dai Lanh,Xã Đại Lãnh,Dai Lanh Commune,dai_lanh,571,"12.83451, 109.3612166"
22495,Vạn Phước,Van Phuoc,Xã Vạn Phước,Van Phuoc Commune,van_phuoc,571,
22498,Vạn Long,Van Long,Xã Vạn Long,Van Long Commune,van_long,571,
22501,Vạn Bình,Van Binh,Xã Vạn Bình,Van Binh Commune,van_binh,571,"12.5013583, 109.0705211"
22504,Vạn Thọ,Van Tho,Xã Vạn Thọ,Van Tho Commune,van_tho,571,"12.6997797, 109.226297"
22507,Vạn Khánh,Van Khanh,Xã Vạn Khánh,Van Khanh Commune,van_khanh,571,"12.6779063, 109.2142991"
22510,Vạn Phú,Van Phu,Xã Vạn Phú,Van Phu Commune,van_phu,571,
22513,Vạn Lương,Van Luong,Xã Vạn Lương,Van Luong Commune,van_luong,571,
22516,Vạn Thắng,Van Thang,Xã Vạn Thắng,Van Thang Commune,van_thang,571,"12.7034594, 109.2277728"
22519,Vạn Thạnh,Van Thanh,Xã Vạn Thạnh,Van Thanh Commune,van_thanh,571,"10.0323221, 105.7540373"
22522,Xuân Sơn,Xuan Son,Xã Xuân Sơn,Xuan Son Commune,xuan_son,571,"12.5566396, 109.113325"
22525,Vạn Hưng,Van Hung,Xã Vạn Hưng,Van Hung Commune,van_hung,571,"12.6891195, 109.2227538"
22528,Ninh Hiệp,Ninh Hiep,Phường Ninh Hiệp,Ninh Hiep Ward,ninh_hiep,572,"12.4925946, 109.1260053"
22531,Ninh Sơn,Ninh Son,Xã Ninh Sơn,Ninh Son Commune,ninh_son,572,"12.6065034, 109.125616"
22534,Ninh Tây,Ninh Tay,Xã Ninh Tây,Ninh Tay Commune,ninh_tay,572,"12.5363971, 108.9602054"
22537,Ninh Thượng,Ninh Thuong,Xã Ninh Thượng,Ninh Thuong Commune,ninh_thuong,572,"12.5730407, 109.0653253"
22540,Ninh An,Ninh An,Xã Ninh An,Ninh An Commune,ninh_an,572,"12.5513479, 109.164978"
22543,Ninh Hải,Ninh Hai,Phường Ninh Hải,Ninh Hai Ward,ninh_hai,572,"12.5651031, 109.2182584"
22546,Ninh Thọ,Ninh Tho,Xã Ninh Thọ,Ninh Tho Commune,ninh_tho,572,"12.5554303, 109.176688"
22549,Ninh Trung,Ninh Trung,Xã Ninh Trung,Ninh Trung Commune,ninh_trung,572,"12.542289, 109.1234932"
